fp__ab_mod_fp_barracks_1;A family palace holding is building a Guard Barracks here and it will take at most 730 days to complete.;Une Palais de la famille holding est construire un Quartiers de la garde ici et il faudra au maximum 730 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Kasernen der Wache auf und es dauert hchstens 730 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Barracones de la Guardia aqu y tomar como mximo 730 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_barracks_2;A family palace holding is building a Swordsmith here and it will take at most 1095 days to complete.;Une Palais de la famille holding est construire un Forge ici et il faudra au maximum 1095 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Schwertschmied auf und es dauert hchstens 1095 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Herrero aqu y tomar como mximo 1095 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_barracks_3;A family palace holding is building a Armory here and it will take at most 1460 days to complete.;Une Palais de la famille holding est construire un Armurerie ici et il faudra au maximum 1460 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Rstkammer auf und es dauert hchstens 1460 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Armera aqu y tomar como mximo 1460 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_bowyer_1;A family palace holding is building a Bowyer here and it will take at most 730 days to complete.;Une Palais de la famille holding est construire un Archerie ici et il faudra au maximum 730 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Bogenbauer auf und es dauert hchstens 730 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Fabricante de Arcos aqu y tomar como mximo 730 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_bowyer_2;A family palace holding is building a Target Range here and it will take at most 1095 days to complete.;Une Palais de la famille holding est construire un Champ de tir ici et il faudra au maximum 1095 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Zielbungsplatz auf und es dauert hchstens 1095 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Campo de Tiro aqu y tomar como mximo 1095 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_bowyer_3;A family palace holding is building a Crossbow Workshop here and it will take at most 1460 days to complete.;Une Palais de la famille holding est construire un Atelier d'arbaltes ici et il faudra au maximum 1460 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Armbrust-Werkstatt auf und es dauert hchstens 1460 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Taller de Ballestas aqu y tomar como mximo 1460 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_cellar_1;A family palace holding is building a Wine Cellar here and it will take at most 730 days to complete.;Une Palais de la famille holding est construire un Cave ici et il faudra au maximum 730 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Weinkeller auf und es dauert hchstens 730 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Bodega aqu y tomar como mximo 730 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_cellar_2;A family palace holding is building a Catacombs here and it will take at most 1095 days to complete.;Une Palais de la famille holding est construire un Hypoge ici et il faudra au maximum 1095 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Katakomben auf und es dauert hchstens 1095 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Catacumbas aqu y tomar como mximo 1095 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_cellar_3;A family palace holding is building a Dungeon Complex here and it will take at most 1460 days to complete.;Une Palais de la famille holding est construire un Cachots ici et il faudra au maximum 1460 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Kerkerkomplex auf und es dauert hchstens 1460 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Complejo de Calabozos aqu y tomar como mximo 1460 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_garden_1;A family palace holding is building a Palace Garden here and it will take at most 730 days to complete.;Une Palais de la famille holding est construire un Jardins du palais ici et il faudra au maximum 730 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Palastgarten auf und es dauert hchstens 730 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Jardn de Palacio aqu y tomar como mximo 730 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_garden_2;A family palace holding is building a Scenic Pond here and it will take at most 1095 days to complete.;Une Palais de la famille holding est construire un Bassins et fontaines ici et il faudra au maximum 1095 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Malerischer Teich auf und es dauert hchstens 1095 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Estanque Pintoresco aqu y tomar como mximo 1095 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_garden_3;A family palace holding is building a Hedge Maze here and it will take at most 1460 days to complete.;Une Palais de la famille holding est construire un Labyrinthe ici et il faudra au maximum 1460 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Hecken-Labyrinth auf und es dauert hchstens 1460 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Laberinto aqu y tomar como mximo 1460 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_mansion_1;A family palace holding is building a Mansion here and it will take at most 1095 days to complete.;Une Palais de la famille holding est construire un Manoir ici et il faudra au maximum 1095 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Herrenhaus auf und es dauert hchstens 1095 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Mansin aqu y tomar como mximo 1095 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_mansion_2;A family palace holding is building a Great Mansion here and it will take at most 1460 days to complete.;Une Palais de la famille holding est construire un Grande demeure ici et il faudra au maximum 1460 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Groes Herrenhaus auf und es dauert hchstens 1460 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Gran Mansin aqu y tomar como mximo 1460 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_mansion_3;A family palace holding is building a Palace here and it will take at most 2190 days to complete.;Une Palais de la famille holding est construire un Palais ici et il faudra au maximum 2190 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Palast auf und es dauert hchstens 2190 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Palacio aqu y tomar como mximo 2190 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_mansion_4;A family palace holding is building a Grand Palace here and it will take at most 2190 days to complete.;Une Palais de la famille holding est construire un Grand palais ici et il faudra au maximum 2190 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Herrschaftlicher Palast auf und es dauert hchstens 2190 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Gran Palacio aqu y tomar como mximo 2190 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_shipyard_1;A family palace holding is building a Map Room here and it will take at most 730 days to complete.;Une Palais de la famille holding est construire un Maison des portulans ici et il faudra au maximum 730 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Kartenraum auf und es dauert hchstens 730 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Sala de Mapas aqu y tomar como mximo 730 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_shipyard_2;A family palace holding is building a Private Shipyard here and it will take at most 1095 days to complete.;Une Palais de la famille holding est construire un Chantier naval ici et il faudra au maximum 1095 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Private Werft auf und es dauert hchstens 1095 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Astillero Privado aqu y tomar como mximo 1095 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_shipyard_3;A family palace holding is building a Naval Arsenal here and it will take at most 1460 days to complete.;Une Palais de la famille holding est construire un Arsenal ici et il faudra au maximum 1460 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Marine-Waffenlager auf und es dauert hchstens 1460 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Arsenal Naval aqu y tomar como mximo 1460 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_shrine_1;A family palace holding is building a Secluded Shrine here and it will take at most 730 days to complete.;Une Palais de la famille holding est construire un Sanctuaire isol ici et il faudra au maximum 730 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Abgelegener Schrein auf und es dauert hchstens 730 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Santuario Recndito aqu y tomar como mximo 730 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_shrine_2;A family palace holding is building a Private Art Collection here and it will take at most 1095 days to complete.;Une Palais de la famille holding est construire un Galerie d'art ici et il faudra au maximum 1095 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Private Kunstsammlung auf und es dauert hchstens 1095 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Coleccin Privada de Arte aqu y tomar como mximo 1095 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_shrine_3;A family palace holding is building a Grand Library here and it will take at most 1460 days to complete.;Une Palais de la famille holding est construire un Grande bibliothque ici et il faudra au maximum 1460 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Groe Bibliothek auf und es dauert hchstens 1460 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Gran Biblioteca aqu y tomar como mximo 1460 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_stable_1;A family palace holding is building a Small Stable here and it will take at most 730 days to complete.;Une Palais de la famille holding est construire un curie ici et il faudra au maximum 730 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Kleiner Stall auf und es dauert hchstens 730 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Establo Pequeo aqu y tomar como mximo 730 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_stable_2;A family palace holding is building a Riding Grounds here and it will take at most 1095 days to complete.;Une Palais de la famille holding est construire un Mange ici et il faudra au maximum 1095 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Reitpltze auf und es dauert hchstens 1095 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Campos de Monta aqu y tomar como mximo 1095 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_stable_3;A family palace holding is building a Horse Breeder here and it will take at most 1460 days to complete.;Une Palais de la famille holding est construire un levage de chevaux ici et il faudra au maximum 1460 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Pferdezchter auf und es dauert hchstens 1460 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Criador de Caballos aqu y tomar como mximo 1460 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_vault_1;A family palace holding is building a Fortified Vault here and it will take at most 730 days to complete.;Une Palais de la famille holding est construire un Chambre forte ici et il faudra au maximum 730 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Verstrkte Schatzkammer auf und es dauert hchstens 730 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Cmara Acorazada aqu y tomar como mximo 730 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_vault_2;A family palace holding is building a Secret Passages here and it will take at most 1095 days to complete.;Une Palais de la famille holding est construire un Passages secrets ici et il faudra au maximum 1095 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Geheimgnge auf und es dauert hchstens 1095 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Pasajes Secretos aqu y tomar como mximo 1095 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_vault_3;A family palace holding is building a Hidden Chamber here and it will take at most 1460 days to complete.;Une Palais de la famille holding est construire un Chambre secrte ici et il faudra au maximum 1460 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Geheimraum auf und es dauert hchstens 1460 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Cmara Oculta aqu y tomar como mximo 1460 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_warehouse_1;A family palace holding is building a Military Warehouse here and it will take at most 730 days to complete.;Une Palais de la famille holding est construire un Entrept militaire ici et il faudra au maximum 730 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Militrisches Lagerhaus auf und es dauert hchstens 730 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Almacn Militar aqu y tomar como mximo 730 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_warehouse_2;A family palace holding is building a Palace Archive here and it will take at most 1095 days to complete.;Une Palais de la famille holding est construire un Archives du Palais ici et il faudra au maximum 1095 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Palast-Archiv auf und es dauert hchstens 1095 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Archivo de Palacio aqu y tomar como mximo 1095 das para completarse.;;;;;;;;;x
fp__ab_mod_fp_warehouse_3;A family palace holding is building a Administrative Office here and it will take at most 1460 days to complete.;Une Palais de la famille holding est construire un Bureaux ici et il faudra au maximum 1460 jours pour tre termin.;Ein Familienpalast-Halt baut hier ein Verwaltungsbro auf und es dauert hchstens 1460 Tage bis zum Ende.;;Un Palacio de la familia holding est construyendo un Oficina Administrativa aqu y tomar como mximo 1460 das para completarse.;;;;;;;;;x
