tr__ab_mod_mercenary_garrison_1;A trade post holding is building a Small Mercenary Garrison here and it will take at most 600 days to complete.;Une Poste de commerce holding est construire un Petite garnison mercenaire ici et il faudra au maximum 600 jours pour tre termin.;Ein Handelsposten-Halt baut hier ein Kleine Sldnergarnison auf und es dauert hchstens 600 Tage bis zum Ende.;;Un Puesto comercial holding est construyendo un Guarnicin mercenaria pequea  aqu y tomar como mximo 600 das para completarse.;;;;;;;;;x
tr__ab_mod_mercenary_garrison_2;A trade post holding is building a Medium Mercenary Garrison here and it will take at most 600 days to complete.;Une Poste de commerce holding est construire un Garnison mercenaire moyenne ici et il faudra au maximum 600 jours pour tre termin.;Ein Handelsposten-Halt baut hier ein Mittlere Sldnergarnison auf und es dauert hchstens 600 Tage bis zum Ende.;;Un Puesto comercial holding est construyendo un Guarnicin mercenaria mediana aqu y tomar como mximo 600 das para completarse.;;;;;;;;;x
tr__ab_mod_mercenary_garrison_3;A trade post holding is building a Large Mercenary Garrison here and it will take at most 600 days to complete.;Une Poste de commerce holding est construire un Grande garnison mercenaire ici et il faudra au maximum 600 jours pour tre termin.;Ein Handelsposten-Halt baut hier ein Groe Sldnergarnison auf und es dauert hchstens 600 Tage bis zum Ende.;;Un Puesto comercial holding est construyendo un Guarnicin mercenaria grande aqu y tomar como mximo 600 das para completarse.;;;;;;;;;x
tr__ab_mod_radhanite_quarter_1;A trade post holding is building a Small Radhanite Compound here and it will take at most 400 days to complete.;Une Poste de commerce holding est construire un Petit quartier radhanite ici et il faudra au maximum 400 jours pour tre termin.;Ein Handelsposten-Halt baut hier ein Kleiner Rhadaniten-Posten auf und es dauert hchstens 400 Tage bis zum Ende.;;Un Puesto comercial holding est construyendo un Pequeo recinto radanita aqu y tomar como mximo 400 das para completarse.;;;;;;;;;x
tr__ab_mod_radhanite_quarter_2;A trade post holding is building a Radhanite Compound here and it will take at most 600 days to complete.;Une Poste de commerce holding est construire un Quartier radhanite ici et il faudra au maximum 600 jours pour tre termin.;Ein Handelsposten-Halt baut hier ein Rhadaniten-Posten auf und es dauert hchstens 600 Tage bis zum Ende.;;Un Puesto comercial holding est construyendo un Recinto radanita aqu y tomar como mximo 600 das para completarse.;;;;;;;;;x
tr__ab_mod_radhanite_quarter_3;A trade post holding is building a Large Radhanite Compound here and it will take at most 800 days to complete.;Une Poste de commerce holding est construire un Grand quartier radhanite ici et il faudra au maximum 800 jours pour tre termin.;Ein Handelsposten-Halt baut hier ein Groer Rhadaniten-Posten auf und es dauert hchstens 800 Tage bis zum Ende.;;Un Puesto comercial holding est construyendo un Gran recinto radanita aqu y tomar como mximo 800 das para completarse.;;;;;;;;;x
tr__ab_mod_tr_enclave_1;A trade post holding is building a Merchant Enclave here and it will take at most 182 days to complete.;Une Poste de commerce holding est construire un Enclave marchande ici et il faudra au maximum 182 jours pour tre termin.;Ein Handelsposten-Halt baut hier ein Handelsenklave auf und es dauert hchstens 182 Tage bis zum Ende.;;Un Puesto comercial holding est construyendo un Enclave Mercante aqu y tomar como mximo 182 das para completarse.;;;;;;;;;x
tr__ab_mod_tr_enclave_2;A trade post holding is building a Merchant Enclave here and it will take at most 274 days to complete.;Une Poste de commerce holding est construire un Enclave marchande ici et il faudra au maximum 274 jours pour tre termin.;Ein Handelsposten-Halt baut hier ein Handelsenklave auf und es dauert hchstens 274 Tage bis zum Ende.;;Un Puesto comercial holding est construyendo un Enclave Mercante aqu y tomar como mximo 274 das para completarse.;;;;;;;;;x
tr__ab_mod_tr_enclave_3;A trade post holding is building a Merchant Enclave here and it will take at most 365 days to complete.;Une Poste de commerce holding est construire un Enclave marchande ici et il faudra au maximum 365 jours pour tre termin.;Ein Handelsposten-Halt baut hier ein Handelsenklave auf und es dauert hchstens 365 Tage bis zum Ende.;;Un Puesto comercial holding est construyendo un Enclave Mercante aqu y tomar como mximo 365 das para completarse.;;;;;;;;;x
tr__ab_mod_tr_garrison_1;A trade post holding is building a Garrison here and it will take at most 182 days to complete.;Une Poste de commerce holding est construire un Garnison ici et il faudra au maximum 182 jours pour tre termin.;Ein Handelsposten-Halt baut hier ein Garnison auf und es dauert hchstens 182 Tage bis zum Ende.;;Un Puesto comercial holding est construyendo un Guarnicin aqu y tomar como mximo 182 das para completarse.;;;;;;;;;x
